Date,Open,High,Low,Close,Adj Close,Volume
2/1/2017,31.7575,32.622501,31.752501,32.1875,30.172655,447940000
2/2/2017,31.995001,32.3475,31.945,32.1325,30.121099,134841600
2/3/2017,32.077499,32.297501,32.040001,32.27,30.249989,98029200
2/6/2017,32.282501,32.625,32.224998,32.572498,30.533546,107383600
2/7/2017,32.634998,33.022499,32.612499,32.8825,30.824142,152735200
2/8/2017,32.837502,33.055,32.805,33.009998,30.943665,92016400
2/9/2017,32.912498,33.112499,32.779999,33.105,31.167261,113399600
2/10/2017,33.115002,33.235001,33.012501,33.029999,31.096659,80262000
2/13/2017,33.27,33.455002,33.1875,33.322498,31.37203,92141600
2/14/2017,33.3675,33.772499,33.3125,33.755001,31.779219,132904800
2/15/2017,33.880001,34.067501,33.654999,33.877499,31.894548,142492400
2/16/2017,33.9175,33.974998,33.709999,33.837502,31.856899,90338400
2/17/2017,33.775002,33.9575,33.775002,33.93,31.943977,88792800
2/21/2017,34.057499,34.1875,33.994999,34.174999,32.174641,98028800
2/22/2017,34.107498,34.279999,34.0275,34.2775,32.27113,83347600
2/23/2017,34.345001,34.369999,34.075001,34.1325,32.134621,83152800
2/24/2017,33.977501,34.165001,33.82,34.165001,32.165218,87106400
2/27/2017,34.285,34.360001,34.07,34.232498,32.228775,81029600
2/28/2017,34.27,34.360001,34.174999,34.247501,32.242886,93931600
3/1/2017,34.4725,35.037498,34.400002,34.947498,32.901917,145658400
3/2/2017,35,35.07,34.689999,34.740002,32.706566,104844000
3/3/2017,34.695,34.9575,34.647499,34.945,32.899567,84432400
3/6/2017,34.842499,34.942501,34.650002,34.834999,32.796005,87000000
3/7/2017,34.764999,34.994999,34.697498,34.880001,32.838375,69785200
3/8/2017,34.737499,34.950001,34.705002,34.75,32.715977,74828800
3/9/2017,34.685001,34.697498,34.262501,34.669998,32.640656,88623600
3/10/2017,34.8125,34.84,34.66,34.785,32.748932,78451200
3/13/2017,34.712502,34.857498,34.705002,34.799999,32.76305,69686800
3/14/2017,34.825001,34.912498,34.709999,34.747501,32.713627,61236400
3/15/2017,34.852501,35.1875,34.7575,35.115002,33.059612,102767200
3/16/2017,35.18,35.255001,35.064999,35.172501,33.113754,76928000
3/17/2017,35.25,35.25,34.9725,34.997501,32.948997,175540000
3/20/2017,35.099998,35.375,35.057499,35.365002,33.294975,86168000
3/21/2017,35.5275,35.700001,34.932499,34.959999,32.913685,158119600
3/22/2017,34.962502,35.400002,34.939999,35.355,33.285568,103440800
3/23/2017,35.314999,35.395,35.1525,35.23,33.167881,81385200
3/24/2017,35.375,35.435001,35.087502,35.16,33.101974,89582400
3/27/2017,34.8475,35.305,34.654999,35.220001,33.158474,94300400
3/28/2017,35.227501,36.009998,35.154999,35.950001,33.845741,133499200
3/29/2017,35.919998,36.122501,35.797501,36.029999,33.921055,116760000
3/30/2017,36.047501,36.125,35.875,35.982498,33.876339,84829200
3/31/2017,35.93,36.067501,35.752499,35.915001,33.81279,78646800
4/3/2017,35.927502,36.029999,35.762501,35.924999,33.822197,79942800
4/4/2017,35.8125,36.2225,35.7925,36.192501,34.074047,79565600
4/5/2017,36.055,36.365002,35.952499,36.005001,33.897522,110871600
4/6/2017,36.072498,36.130001,35.862499,35.915001,33.81279,84596000
4/7/2017,35.932499,36.044998,35.817501,35.834999,33.737457,66688800
4/10/2017,35.900002,35.970001,35.724998,35.7925,33.697453,75733600
4/11/2017,35.735001,35.837502,35.014999,35.407501,33.335003,121517600
4/12/2017,35.400002,35.537498,35.252499,35.450001,33.375015,81400000
4/13/2017,35.477501,35.595001,35.262501,35.262501,33.198471,71291600
4/17/2017,35.369999,35.470001,35.217499,35.4575,33.382072,66328400
4/18/2017,35.352501,35.509998,35.2775,35.299999,33.233784,58790000
4/19/2017,35.470001,35.5,35.112499,35.169998,33.111382,69313600
4/20/2017,35.305,35.73,35.290001,35.610001,33.525646,93278400
4/21/2017,35.610001,35.669998,35.462502,35.567501,33.485622,69283600
4/24/2017,35.875,35.987499,35.794998,35.91,33.808079,68537200
4/25/2017,35.977501,36.224998,35.967499,36.1325,34.017563,75486000
4/26/2017,36.1175,36.150002,35.845001,35.919998,33.817493,80164800
4/27/2017,35.98,36.040001,35.827499,35.947498,33.84338,56985200
4/28/2017,36.022499,36.075001,35.817501,35.912498,33.810429,83441600
5/1/2017,36.275002,36.799999,36.240002,36.645,34.500057,134411600
5/2/2017,36.884998,37.022499,36.709999,36.877499,34.718948,181408800
5/3/2017,36.397499,36.872501,36.067501,36.764999,34.613029,182788000
5/4/2017,36.630001,36.785,36.452499,36.6325,34.488289,93487600
5/5/2017,36.689999,37.244999,36.689999,37.240002,35.060238,109310800
5/8/2017,37.2575,38.424999,37.2575,38.252499,36.013466,195009600
5/9/2017,38.467499,38.720001,38.362499,38.497501,36.244125,156521600
5/10/2017,38.407501,38.485001,38.0275,38.314999,36.072311,103222800
5/11/2017,38.112499,38.517502,38.077499,38.487499,36.384274,109020400
5/12/2017,38.674999,39.105,38.6675,39.025002,36.892399,130108000
5/15/2017,39.002499,39.162498,38.762501,38.924999,36.797867,104038800
5/16/2017,38.985001,39.014999,38.68,38.8675,36.743504,80194000
5/17/2017,38.400002,38.642502,37.427502,37.5625,35.509815,203070800
5/18/2017,37.817501,38.334999,37.782501,38.134998,36.051029,134272800
5/19/2017,38.345001,38.494999,38.157501,38.264999,36.173935,107843200
5/22/2017,38.5,38.645,38.227501,38.497501,36.39373,91865600
5/23/2017,38.724998,38.724998,38.327499,38.450001,36.348827,79675600
5/24/2017,38.459999,38.5425,38.1675,38.334999,36.240108,76712000
5/25/2017,38.432499,38.587502,38.2575,38.467499,36.36536,76942400
5/26/2017,38.5,38.560001,38.327499,38.4025,36.303913,87710400
5/30/2017,38.355,38.607498,38.3325,38.4175,36.318104,80507600
5/31/2017,38.4925,38.5425,38.095001,38.189999,36.103027,97804800
6/1/2017,38.2925,38.3325,38.055,38.294998,36.20229,65616400
6/2/2017,38.395,38.862499,38.2225,38.862499,36.738773,111082800
6/5/2017,38.584999,38.612499,38.365002,38.482498,36.379551,101326800
6/6/2017,38.474998,38.952499,38.445,38.612499,36.502438,106499600
6/7/2017,38.755001,38.994999,38.619999,38.842499,36.719872,84278400
6/8/2017,38.8125,38.884998,38.599998,38.747501,36.630054,85003200
6/9/2017,38.797501,38.797501,36.505001,37.244999,35.209679,259530800
6/12/2017,36.435001,36.522499,35.627499,36.355,34.368301,289229200
6/13/2017,36.790001,36.862499,36.287498,36.647499,34.644825,136661600
6/14/2017,36.875,36.875,35.959999,36.290001,34.306866,126124800
6/15/2017,35.830002,36.119999,35.552502,36.072498,34.101227,128661600
6/16/2017,35.945,36.125,35.549999,35.567501,33.623844,201444400
6/19/2017,35.915001,36.685001,35.915001,36.584999,34.585739,130165600
6/20/2017,36.717499,36.717499,36.235001,36.252499,34.271408,99600400
6/21/2017,36.380001,36.517502,36.1525,36.467499,34.474659,85063200
6/22/2017,36.442501,36.674999,36.279999,36.407501,34.417942,76425200
6/23/2017,36.282501,36.790001,36.2775,36.57,34.57156,141757600
6/26/2017,36.7925,37.07,36.345001,36.455002,34.462849,102769600
6/27/2017,36.252499,36.540001,35.904999,35.932499,33.968887,99047600
6/28/2017,36.122501,36.5275,35.790001,36.4575,34.465202,88329600
6/29/2017,36.177502,36.282501,35.57,35.919998,33.957081,125997600
6/30/2017,36.112499,36.240002,35.945,36.005001,34.037437,92096400
7/3/2017,36.220001,36.325001,35.775002,35.875,33.914532,57111200
7/5/2017,35.922501,36.197498,35.68,36.022499,34.053986,86278400
7/6/2017,35.755001,35.875,35.602501,35.682499,33.732559,96515200
7/7/2017,35.724998,36.1875,35.724998,36.044998,34.075245,76806800
7/10/2017,36.0275,36.487499,35.842499,36.264999,34.283234,84362400
7/11/2017,36.182499,36.462502,36.095001,36.3825,34.394306,79127200
7/12/2017,36.467499,36.544998,36.205002,36.435001,34.443932,99538000
7/13/2017,36.375,37.122501,36.360001,36.942501,34.923702,100797600
7/14/2017,36.9925,37.3325,36.8325,37.259998,35.22385,80528400
7/17/2017,37.205002,37.724998,37.142502,37.389999,35.346748,95174000
7/18/2017,37.299999,37.532501,37.1675,37.52,35.469646,71475200
7/19/2017,37.619999,37.855,37.487499,37.755001,35.691799,83692000
7/20/2017,37.875,37.935001,37.547501,37.584999,35.53109,68974800
7/21/2017,37.497501,37.610001,37.220001,37.567501,35.514545,105010400
7/24/2017,37.645,38.110001,37.474998,38.022499,35.944687,85972800
7/25/2017,37.950001,38.459999,37.950001,38.185001,36.098305,75415600
7/26/2017,38.337502,38.482498,38.264999,38.365002,36.268471,63124000
7/27/2017,38.4375,38.497501,36.825001,37.639999,35.583092,129905200
7/28/2017,37.4725,37.557499,37.297501,37.375,35.332558,68854800
7/31/2017,37.474998,37.5825,37.032501,37.182499,35.150585,79383600
8/1/2017,37.275002,37.555,37.102501,37.512501,35.462563,141474400
8/2/2017,39.82,39.9375,39.040001,39.285,37.138199,279747200
8/3/2017,39.262501,39.302502,38.755001,38.892502,36.767139,108389200
8/4/2017,39.017502,39.349998,38.922501,39.0975,36.960938,82239600
8/7/2017,39.264999,39.73,39.1675,39.702499,37.532879,87481200
8/8/2017,39.650002,40.4575,39.567501,40.02,37.833023,144823600
8/9/2017,39.814999,40.317501,39.7775,40.264999,38.064636,104526000
8/10/2017,39.974998,40,38.657501,38.830002,36.852215,163217200
8/11/2017,39.150002,39.642502,39.017502,39.369999,37.3647,105028400
8/14/2017,39.830002,40.052502,39.6875,39.962502,37.927029,88490800
8/15/2017,40.165001,40.549999,40.035,40.400002,38.342243,117862000
8/16/2017,40.485001,40.627499,40.037498,40.237499,38.188015,110686400
8/17/2017,40.130001,40.177502,39.459999,39.465,37.454861,111762400
8/18/2017,39.465,39.875,39.18,39.375,37.369446,109712400
8/21/2017,39.375,39.4725,38.7775,39.302502,37.30064,105474000
8/22/2017,39.557499,40,39.505001,39.945,37.910419,86418400
8/23/2017,39.767502,40.1175,39.720001,39.994999,37.957867,77596400
8/24/2017,40.107498,40.185001,39.637501,39.817501,37.789413,79275600
8/25/2017,39.912498,40.139999,39.817501,39.965,37.929401,101920400
8/28/2017,40.035,40.5,39.982498,40.3675,38.311398,103864000
8/29/2017,40.025002,40.779999,40,40.727501,38.653061,118067600
8/30/2017,40.950001,40.9725,40.6525,40.837502,38.757462,109078400
8/31/2017,40.91,41.130001,40.869999,41,38.911686,107140400
9/1/2017,41.200001,41.235001,40.907501,41.012501,38.923542,66364400
9/5/2017,40.9375,41.0625,40.139999,40.52,38.456131,117874000
9/6/2017,40.677502,40.747501,40.130001,40.477501,38.415802,86606800
9/7/2017,40.522499,40.560001,40.09,40.314999,38.261578,87714000
9/8/2017,40.215,40.287498,39.6325,39.657501,37.637554,114446000
9/11/2017,40.125,40.512501,39.9725,40.375,38.318508,126323200
9/12/2017,40.6525,40.990002,39.692501,40.215,38.166664,286856000
9/13/2017,39.967499,39.990002,39.477501,39.912498,37.879559,179629600
9/14/2017,39.747501,39.849998,39.522499,39.57,37.554512,95042800
9/15/2017,39.6175,40.2425,39.5,39.970001,37.934147,196458400
9/18/2017,40.0275,40.125,39.5,39.6675,37.64706,113077600
9/19/2017,39.877499,39.942501,39.610001,39.682499,37.661282,83242400
9/20/2017,39.474998,39.564999,38.4575,39.017502,37.030163,211805600
9/21/2017,38.950001,38.950001,38.1875,38.3475,36.394287,150046800
9/22/2017,37.884998,38.067501,37.639999,37.9725,36.038387,186581600
9/25/2017,37.497501,37.9575,37.290001,37.637501,35.720459,177549200
9/26/2017,37.945,38.48,37.922501,38.285,36.334969,146640000
9/27/2017,38.450001,38.68,38.384998,38.557499,36.593582,102016800
9/28/2017,38.4725,38.57,38.174999,38.32,36.368187,88022000
9/29/2017,38.302502,38.532501,38,38.529999,36.567493,105199200
10/2/2017,38.564999,38.612499,38.18,38.452499,36.493938,74795200
10/3/2017,38.502499,38.772499,38.477501,38.619999,36.652908,64921200
10/4/2017,38.407501,38.465,38.115002,38.369999,36.415634,80655200
10/5/2017,38.544998,38.860001,38.512501,38.8475,36.868809,85135200
10/6/2017,38.7425,38.872501,38.639999,38.825001,36.847466,69630400
10/9/2017,38.952499,39.182499,38.872501,38.959999,36.975586,65051600
10/10/2017,39.014999,39.5,38.775002,38.974998,36.989819,62468000
10/11/2017,38.9925,39.244999,38.9375,39.137501,37.144043,67622400
10/12/2017,39.087502,39.342499,38.932499,39,37.013546,64500400
10/13/2017,39.182499,39.32,39.102501,39.247501,37.24844,65576800
10/16/2017,39.474998,40,39.412498,39.970001,37.934147,96486000
10/17/2017,39.945,40.217499,39.807499,40.1175,38.074135,75989200
10/18/2017,40.105,40.177502,39.900002,39.939999,37.90567,65496800
10/19/2017,39.1875,39.27,38.755001,38.994999,37.008812,170336800
10/20/2017,39.1525,39.4375,38.990002,39.0625,37.072865,95896400
10/23/2017,39.2225,39.422501,38.875,39.0425,37.05389,87937200
10/24/2017,39.072498,39.355,39.049999,39.275002,37.274536,71028800
10/25/2017,39.227501,39.387501,38.817501,39.102501,37.110832,84828400
10/26/2017,39.307499,39.4575,39.195,39.352501,37.348091,68002000
10/27/2017,39.822498,40.900002,39.674999,40.762501,38.686283,177816800
10/30/2017,40.9725,42.017502,40.93,41.68,39.557041,178803200
10/31/2017,41.974998,42.412498,41.735001,42.259998,40.10751,144187200
11/1/2017,42.467499,42.485001,41.4025,41.7225,39.597385,134551200
11/2/2017,41.650002,42.125,41.32,42.0275,39.886845,165573600
11/3/2017,43.5,43.564999,42.779999,43.125,40.928444,237594400
11/6/2017,43.092499,43.747501,42.93,43.5625,41.343655,140105200
11/7/2017,43.477501,43.8125,43.400002,43.702499,41.476532,97446000
11/8/2017,43.665001,44.060001,43.5825,44.060001,41.815815,97638000
11/9/2017,43.7775,44.025002,43.285,43.970001,41.730408,117930400
11/10/2017,43.7775,43.845001,43.567501,43.6675,41.592293,100582000
11/13/2017,43.375,43.625,43.349998,43.4925,41.425617,67928400
11/14/2017,43.259998,43.369999,42.794998,42.834999,40.799358,99130000
11/15/2017,42.4925,42.580002,42.095001,42.27,40.261208,116632400
11/16/2017,42.794998,42.967499,42.575001,42.775002,40.742199,94550000
11/17/2017,42.759998,42.8475,42.41,42.537498,40.515995,87598000
11/20/2017,42.572498,42.639999,42.389999,42.494999,40.475517,65049600
11/21/2017,42.695,43.424999,42.695,43.285,41.227982,100525200
11/22/2017,43.34,43.75,43.262501,43.740002,41.661354,102355600
11/24/2017,43.775002,43.875,43.662498,43.7425,41.663734,56106800
11/27/2017,43.762501,43.77,43.334999,43.522499,41.454185,82867200
11/28/2017,43.575001,43.717499,42.965,43.267502,41.211311,105715200
11/29/2017,43.157501,43.23,41.790001,42.369999,40.356453,166665600
11/30/2017,42.607498,43.035,42.110001,42.962502,40.920795,166108800
12/1/2017,42.487499,42.9175,42.125,42.762501,40.730309,159037200
12/4/2017,43.119999,43.154999,42.407501,42.450001,40.432652,130169600
12/5/2017,42.264999,42.880001,42.099998,42.41,40.394554,109400800
12/6/2017,41.875,42.549999,41.615002,42.252499,40.244541,114240000
12/7/2017,42.2575,42.610001,42.227501,42.330002,40.318352,102693200
12/8/2017,42.622501,42.75,42.205002,42.342499,40.330261,93420800
12/11/2017,42.299999,43.2225,42.197498,43.1675,41.116055,141095200
12/12/2017,43.037498,43.0975,42.865002,42.924999,40.885082,77636800
12/13/2017,43.125,43.384998,43,43.067501,41.020821,95273600
12/14/2017,43.099998,43.282501,42.912498,43.055,41.008904,81906000
12/15/2017,43.407501,43.5425,43.115002,43.4925,41.425617,160677200
12/18/2017,43.720001,44.299999,43.715,44.105,42.009007,117684400
12/19/2017,43.7575,43.8475,43.522499,43.634998,41.561337,109745600
12/20/2017,43.717499,43.855,43.3125,43.587502,41.51609,93902400
12/21/2017,43.5425,44.005001,43.525002,43.752499,41.67326,83799600
12/22/2017,43.669998,43.855,43.625,43.752499,41.67326,65397600
12/26/2017,42.700001,42.8675,42.419998,42.642502,40.616016,132742000
12/27/2017,42.525002,42.695,42.427502,42.650002,40.623158,85992800
12/28/2017,42.75,42.962502,42.619999,42.77,40.737442,65920800
12/29/2017,42.630001,42.647499,42.305,42.307499,40.296921,103999600
1/2/2018,42.540001,43.075001,42.314999,43.064999,41.018425,102223600
1/3/2018,43.1325,43.637501,42.990002,43.057499,41.011284,118071600
1/4/2018,43.134998,43.3675,43.02,43.2575,41.201782,89738400
1/5/2018,43.360001,43.842499,43.262501,43.75,41.670864,94640000
1/8/2018,43.587502,43.9025,43.482498,43.587502,41.51609,82271200
1/9/2018,43.637501,43.764999,43.352501,43.5825,41.511333,86336000
1/10/2018,43.290001,43.575001,43.25,43.572498,41.501808,95839600
1/11/2018,43.647499,43.872501,43.622501,43.82,41.737549,74670800
1/12/2018,44.044998,44.34,43.912498,44.272499,42.168549,101672400
1/16/2018,44.474998,44.8475,44.035,44.047501,41.954235,118263600
1/17/2018,44.037498,44.8125,43.767502,44.775002,42.647163,137547200
1/18/2018,44.842499,45.025002,44.5625,44.814999,42.685265,124773600
1/19/2018,44.6525,44.895,44.352501,44.615002,42.49477,129700400
1/22/2018,44.325001,44.445,44.150002,44.25,42.147118,108434400
1/23/2018,44.325001,44.860001,44.205002,44.259998,42.156639,130756400
1/24/2018,44.3125,44.325001,43.299999,43.555,41.485142,204420400
1/25/2018,43.627499,43.737499,42.6325,42.7775,40.744595,166116000
1/26/2018,43,43,42.514999,42.877499,40.839832,156572000
1/29/2018,42.540001,42.540001,41.767502,41.990002,39.994511,202561600
1/30/2018,41.3825,41.842499,41.174999,41.7425,39.758774,184192800
1/31/2018,41.717499,42.110001,41.625,41.857498,39.868317,129915600
2/1/2018,41.7925,42.154999,41.689999,41.945,39.951653,188923200
2/2/2018,41.5,41.700001,40.025002,40.125,38.21814,346375200
2/5/2018,39.775002,40.970001,39,39.122501,37.263279,290954000
2/6/2018,38.7075,40.93,38.5,40.7575,38.820587,272975200
2/7/2018,40.772499,40.849998,39.767502,39.884998,37.98954,206434400
2/8/2018,40.072498,40.25,38.7575,38.787498,36.944206,217562000
2/9/2018,39.267502,39.4725,37.560001,39.102501,37.396084,282690400
2/12/2018,39.625,40.9725,39.377499,40.677502,38.902355,243278000
2/13/2018,40.487499,41.1875,40.412498,41.084999,39.292072,130196800
2/14/2018,40.759998,41.884998,40.720001,41.842499,40.01651,162579600
2/15/2018,42.447498,43.272499,42.25,43.247501,41.360207,204588800
2/16/2018,43.09,43.705002,42.942501,43.107498,41.226315,160704400
2/20/2018,43.012501,43.564999,42.855,42.962502,41.087639,135722000
2/21/2018,43.2075,43.529999,42.752499,42.767502,40.901154,149886400
2/22/2018,42.950001,43.487499,42.927502,43.125,41.24305,123967600
2/23/2018,43.4175,43.912498,43.384998,43.875,41.960316,135249600
2/26/2018,44.087502,44.8475,44.052502,44.7425,42.789959,152648800
2/27/2018,44.775002,45.119999,44.540001,44.5975,42.651291,155712400
2/28/2018,44.814999,45.154999,44.512501,44.529999,42.586735,151128400
3/1/2018,44.634998,44.945,43.165001,43.75,41.840771,195208000
3/2/2018,43.200001,44.075001,43.112499,44.052502,42.130077,153816000
3/5/2018,43.802502,44.435001,43.630001,44.205002,42.275917,113605600
3/6/2018,44.477501,44.5625,44.032501,44.1675,42.240051,95154000
3/7/2018,43.735001,43.962502,43.567501,43.7575,41.847946,126814000
3/8/2018,43.869999,44.279999,43.767502,44.235001,42.304596,95096400
3/9/2018,44.490002,45,44.3475,44.994999,43.031437,128740800
3/12/2018,45.072498,45.5975,45.052502,45.43,43.44746,128828400
3/13/2018,45.647499,45.875,44.810001,44.9925,43.029053,126774000
3/14/2018,45.080002,45.130001,44.452499,44.610001,42.663242,117473600
3/15/2018,44.625,45.060001,44.517502,44.662498,42.713448,90975200
3/16/2018,44.662498,44.779999,44.404999,44.505001,42.56282,157618800
3/19/2018,44.330002,44.3675,43.415001,43.825001,41.912495,133787200
3/20/2018,43.810001,44.200001,43.735001,43.810001,41.898151,78597600
3/21/2018,43.759998,43.772499,42.814999,42.817501,40.948975,148219600
3/22/2018,42.5,43.169998,42.150002,42.212502,40.370358,165963200
3/23/2018,42.0975,42.48,41.235001,41.235001,39.435535,164115200
3/26/2018,42.017502,43.275002,41.610001,43.192501,41.307602,150164800
3/27/2018,43.419998,43.787498,41.73,42.084999,40.248425,163690400
3/28/2018,41.8125,42.505001,41.297501,41.619999,39.803722,166674000
3/29/2018,41.952499,42.9375,41.724998,41.945,40.11454,153594000
4/2/2018,41.66,42.235001,41.1175,41.669998,39.851532,150347200
4/3/2018,41.91,42.1875,41.220001,42.0975,40.260391,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,41.030258,138422000
4/5/2018,43.145,43.557499,43.02,43.200001,41.31477,107732800
4/6/2018,42.7425,43.119999,42.049999,42.095001,40.257999,140021200
4/9/2018,42.470001,43.272499,42.462502,42.512501,40.65728,116070800
4/10/2018,43.25,43.5,42.8825,43.3125,41.422352,113634400
4/11/2018,43.057499,43.48,42.924999,43.110001,41.22871,89726400
4/12/2018,43.352501,43.75,43.259998,43.535,41.635159,91557200
4/13/2018,43.695,43.959999,43.462502,43.682499,41.77623,100497200
4/16/2018,43.7575,44.047501,43.7075,43.955002,42.036831,86313600
4/17/2018,44.122501,44.735001,44.102501,44.560001,42.615429,106421600
4/18/2018,44.452499,44.705002,44.220001,44.459999,42.519791,83018000
4/19/2018,43.439999,43.8475,43.165001,43.200001,41.31477,139235200
4/20/2018,42.650002,42.805,41.357498,41.43,39.622017,261964400
4/23/2018,41.7075,41.73,41.022499,41.310001,39.507252,146062000
4/24/2018,41.4175,41.5825,40.305,40.735001,38.957336,134768000
4/25/2018,40.654999,41.355,40.602501,40.912498,39.127094,113528400
4/26/2018,41.029999,41.432499,40.842499,41.055,39.263382,111852000
4/27/2018,41,41.0825,40.157501,40.580002,38.809116,142623200
4/30/2018,40.532501,41.814999,40.459999,41.314999,39.512028,169709600
5/1/2018,41.602501,42.299999,41.317501,42.275002,40.430149,214277600
5/2/2018,43.807499,44.4375,43.450001,44.142502,42.216137,266157600
5/3/2018,43.970001,44.375,43.610001,44.2225,42.292648,136272800
5/4/2018,44.5625,46.0625,44.5425,45.9575,43.951935,224805200
5/7/2018,46.294998,46.9175,46.1875,46.290001,44.269928,169805600
5/8/2018,46.247501,46.555,45.9175,46.512501,44.482731,113611200
5/9/2018,46.637501,46.849998,46.305,46.84,44.795929,92844800
5/10/2018,46.935001,47.592499,46.912498,47.509998,45.436687,111957200
5/11/2018,47.372501,47.514999,46.862499,47.147499,45.263874,104848800
5/14/2018,47.252499,47.3825,46.965,47.037498,45.158268,83115200
5/15/2018,46.695,46.767502,46.275002,46.610001,44.747856,94780800
5/16/2018,46.517502,47.115002,46.5,47.044998,45.165478,76732400
5/17/2018,47,47.227501,46.59,46.747501,44.879856,69176000
5/18/2018,46.797501,46.952499,46.532501,46.577499,44.716652,73190800
5/21/2018,47,47.317501,46.727501,46.907501,45.033478,73603200
5/22/2018,47.095001,47.220001,46.695,46.790001,44.920654,60962800
5/23/2018,46.587502,47.125,46.439999,47.09,45.208683,80233600
5/24/2018,47.192501,47.209999,46.552502,47.037498,45.158268,92936000
5/25/2018,47.057499,47.412498,46.912498,47.145,45.261471,69844000
5/29/2018,46.900002,47.1875,46.717499,46.974998,45.098278,90056400
5/30/2018,46.93,47,46.695,46.875,45.00227,74762000
5/31/2018,46.805,47.057499,46.535,46.717499,44.851051,109931200
6/1/2018,46.997501,47.564999,46.9375,47.560001,45.659893,93770000
6/4/2018,47.91,48.355,47.837502,47.9575,46.041512,105064800
6/5/2018,48.267502,48.485001,48.09,48.327499,46.396744,86264000
6/6/2018,48.407501,48.52,47.98,48.494999,46.557541,83734400
6/7/2018,48.535,48.549999,48.084999,48.365002,46.432735,85388800
6/8/2018,47.7925,48,47.442501,47.924999,46.010307,106627200
6/11/2018,47.837502,47.9925,47.552502,47.807499,45.897507,73234000
6/12/2018,47.8475,48.1525,47.787498,48.07,46.149529,67644400
6/13/2018,48.105,48.220001,47.610001,47.674999,45.770302,86553600
6/14/2018,47.887501,47.892502,47.555,47.700001,45.794304,86440400
6/15/2018,47.5075,47.540001,47.064999,47.209999,45.323872,246876800
6/18/2018,46.970001,47.305,46.799999,47.185001,45.299885,73939600
6/19/2018,46.285,46.5825,45.862499,46.422501,44.567837,134314000
6/20/2018,46.587502,46.799999,46.432499,46.625,44.762245,82514800
6/21/2018,46.8125,47.087502,46.235001,46.365002,44.512634,102847600
6/22/2018,46.529999,46.537498,46.174999,46.23,44.383026,108801600
6/25/2018,45.849998,46.23,45.182499,45.5425,43.723,126652400
6/26/2018,45.747501,46.6325,45.634998,46.107498,44.265427,98276800
6/27/2018,46.307499,46.82,46.0075,46.040001,44.200626,101141200
6/28/2018,46.025002,46.552502,45.950001,46.375,44.522232,69460800
6/29/2018,46.572498,46.797501,45.727501,46.2775,44.428638,90950800
7/2/2018,45.955002,46.825001,45.855,46.794998,44.925461,70925200
7/3/2018,46.947498,46.987499,45.884998,45.98,44.143021,55819200
7/5/2018,46.314999,46.602501,46.07,46.349998,44.498238,66416800
7/6/2018,46.355,47.107498,46.299999,46.9925,45.115067,69940800
7/9/2018,47.375,47.669998,47.325001,47.645,45.741501,79026400
7/10/2018,47.677502,47.82,47.544998,47.587502,45.686298,63756400
7/11/2018,47.125,47.445,46.9025,46.970001,45.093479,75326000
7/12/2018,47.3825,47.852501,47.327499,47.7575,45.849503,72164400
7/13/2018,47.77,47.959999,47.724998,47.8325,45.921513,50055600
7/16/2018,47.880001,48.162498,47.605,47.727501,45.820702,60172400
7/17/2018,47.4375,47.967499,47.299999,47.862499,45.95031,62138000
7/18/2018,47.945,47.950001,47.482498,47.599998,45.698296,65573600
7/19/2018,47.422501,48.137501,47.422501,47.970001,46.053524,81147200
7/20/2018,47.945,48.107498,47.5425,47.860001,45.947918,82704800
7/23/2018,47.669998,47.990002,47.389999,47.9025,45.988716,63957600
7/24/2018,48.112499,48.415001,48.012501,48.25,46.322334,74791600
7/25/2018,48.264999,48.712502,48.107498,48.705002,46.759148,66839600
7/26/2018,48.6525,48.990002,48.4025,48.552502,46.612751,76304000
7/27/2018,48.747501,48.797501,47.525002,47.744999,45.837513,96096000
7/30/2018,47.974998,48.049999,47.267502,47.477501,45.580692,84118000
7/31/2018,47.575001,48.035,47.334999,47.572498,45.671898,157492000
8/1/2018,49.782501,50.439999,49.327499,50.375,48.362431,271742800
8/2/2018,50.145,52.095001,50.087502,51.8475,49.7761,249616000
8/3/2018,51.7575,52.185001,51.369999,51.997501,49.920113,133789600
8/6/2018,52,52.3125,51.767502,52.267502,50.179321,101701600
8/7/2018,52.330002,52.375,51.689999,51.7775,49.708897,102349600
8/8/2018,51.512501,51.952499,51.130001,51.8125,49.742508,90102000
8/9/2018,52.3825,52.445,51.799999,52.220001,50.13372,93970400
8/10/2018,51.84,52.275002,51.6675,51.8825,49.984398,98444800
8/13/2018,52.327499,52.737499,51.924999,52.217499,50.307137,103563600
8/14/2018,52.540001,52.639999,52.064999,52.4375,50.519089,82992000
8/15/2018,52.305,52.685001,52.0825,52.560001,50.637108,115230400
8/16/2018,52.9375,53.452499,52.8675,53.330002,51.378933,114001600
8/17/2018,53.360001,54.487499,53.290001,54.395,52.404976,141708000
8/20/2018,54.525002,54.794998,53.7775,53.865002,51.894375,121150800
8/21/2018,54.200001,54.297501,53.5075,53.759998,51.793209,104639200
8/22/2018,53.525002,54.09,53.459999,53.762501,51.795612,76072400
8/23/2018,53.662498,54.262501,53.650002,53.872501,51.901596,75532800
8/24/2018,54.150002,54.224998,53.7775,54.040001,52.06295,73905600
8/27/2018,54.287498,54.685001,54.0825,54.485001,52.491676,82100400
